sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,hclust_cluster,kmeans_cluster,cluster_consensus
GSM330141,5.087943036246405,30.269013556071187,-22.962015462980144,19.413786284225907,8.46463762685598,-14.317823995002692,0.7510310727661925,12.861691248978785,0.8689668923104612,19.136394953790873,3,3,0.9633744955062866
GSM330142,-16.095039317129142,39.4524857386907,-25.515933452171826,11.197819527101757,16.82927022878951,-1.1791709237412733,-2.1672983250360502,14.407089301387021,4.193667771942982,14.514181892272072,3,3,0.9608424305915833
GSM330143,-16.695498788584242,28.373382829984166,36.08286020156091,18.78646953648985,2.4649734102804834,-8.132669544469099,2.033233305342772,-3.2372038764136795,-6.507658711181987,-1.843933894711732,3,3,0.9656956791877748
GSM330144,-13.074929466233401,44.805998467586925,-23.527717549387027,24.11460388471592,4.937402682857415,-4.596842902297198,-1.2092382156204367,13.723140705372229,4.7280221735566625,10.78411443959683,3,3,0.961987316608429
GSM330145,-12.883064109647902,29.62990503189183,22.044445606722938,17.79555558878481,13.287966013080677,-2.688152542776095,3.087049447915843,0.44028230178348565,-5.7355733408415945,-10.260433867213544,3,3,0.964688241481781
GSM330146,-12.26434435803263,36.03574639827547,-18.84784983945666,8.482380788737402,6.029978556660467,0.4525964880290518,1.792241280946729,-5.059006305789575,0.7609769268897709,-5.688896942872223,3,3,0.96625953912735
GSM330147,-22.600025002616324,30.773230040260113,3.728510215885449,1.6134164683456969,7.432066393591171,-7.705190793031722,4.522907092086725,2.955785975010573,4.169260488125662,9.514540315796074,3,3,0.9633780717849731
GSM330148,-13.61353711574812,36.57736345756426,-8.897527857683356,7.148510851019513,3.045711286140269,-19.044357821658863,1.240580315372765,4.102439242738824,9.149237141785678,8.861642249877278,3,3,0.9626384377479552
GSM330149,-13.283147240619094,26.466781509005923,18.978125436383355,17.829550229116744,-8.171339758255462,-1.0690167281606704,-3.671091301791703,2.2053317565373365,0.10205047705203041,-11.970065195170886,3,3,0.9636114835739136
GSM330150,-20.591678027819523,40.466011287426774,19.747674875694848,5.831919815477467,13.814171301160775,3.335427373375874,-4.764273385838176,-2.670762952982843,-13.273105451993983,6.184966137820237,3,3,0.962077260017395
GSM330151,-23.9192039302629,6.325307477818511,32.17572591100463,11.781524228530223,18.34671323216569,28.285270074468666,4.076583595339454,4.998924425512386,-8.896111204614401,5.742158875168192,3,3,0.9621185660362244
GSM330152,-22.981997877858905,32.43332487977351,34.795100923619856,-0.9320992134819175,4.609475577112145,18.64762266829264,-19.802344744737216,10.161078935454578,1.5777442970642124,-4.337002646830524,3,3,0.8921859264373779
GSM330153,-5.974887477582568,27.27808714448546,11.451433060078335,3.732737897345245,19.002853575012796,3.365031661467488,-5.227824938876284,-3.454069062172028,-7.007201855163621,3.5395337385360506,3,3,0.965840220451355
GSM330154,-20.266575056729064,35.13957864056604,7.774917283704085,5.826866299278165,5.810494432973073,0.16358211286142077,1.7420919078210753,-2.57231305791004,1.2167488759388378,-0.4186639135293965,3,3,0.9619881510734558
GSM330155,8.986597923397538,20.18283918552788,16.154188818238605,26.556247400566477,9.171373116744851,-4.655569274014082,-5.075362636847961,-6.3790222608137945,-7.716605109361636,-10.324411633305909,3,3,0.9641492366790771
GSM330156,-16.880268307243945,21.969325916171975,14.820573344825442,15.396603649803957,8.17633606022315,-24.693184400420588,14.197198042977698,-9.687601440895287,-5.854409222555398,-6.290684477402329,3,3,0.9663621187210084
GSM330157,-19.737584056901373,40.695668930725894,-19.931348232353365,6.267732304255008,3.7218894219663756,-11.74948158304378,-1.643451050811202,-7.665217576711461,16.825170374051993,10.1816857654995,3,3,0.9607291221618652
GSM330158,-24.193509260966067,30.290295851150727,24.342138057334125,12.254805171842902,-0.5813853528203582,0.3911611709428732,-1.280575148208279,-15.255331644296747,4.0929533302682035,-7.335215867578749,3,3,0.9656758904457092
GSM330159,27.410316002648063,-18.65201180791149,-18.33339366358525,7.097501795741572,12.052120082373518,24.896397621102093,4.357794985864162,9.37069715028155,9.16727542188687,-15.803174907196247,5,4,0.9275453090667723
GSM330160,-34.973742646453644,26.297000216901456,16.537542425010102,7.351779377377627,11.39307151590507,1.9723462784622878,7.4812701023123065,1.2015005352616648,-13.041370441804125,-6.047692893730185,3,3,0.9607291221618652
GSM330161,-21.18476415892788,54.490273884264475,-20.61146670875929,10.282244972083918,-7.354405626986985,-6.636902542084033,-7.195762735698442,1.047424336969925,6.930340738820099,2.1189770489364927,3,3,0.9671643972396852
GSM330162,-11.706686387277333,17.409281763544406,24.023951049527962,14.634207266286147,4.930503825171018,-11.02021903219181,4.266645132427642,-1.09890334453693,6.814525157498641,-2.325538612781802,3,3,0.9677615761756896
GSM330163,-4.020323272856995,33.99298184738463,-18.557828282542975,17.1905888216665,11.857720285409819,5.254594780299695,4.700996557707587,1.8843981877982054,-10.354081775602797,-11.294818513126353,3,3,0.9668368101119996
GSM330164,-21.777288964006488,38.10823689894324,13.757509437230286,13.202847936003371,10.341743041867723,-4.528853024947993,3.4734804274315,1.5323907949539737,-16.98244256868962,0.7502994879373814,3,3,0.9613929986953736
GSM330165,-20.685178286225565,24.909574508807204,8.746868554860557,6.236805732067043,7.867808834424997,-11.3847650116874,-0.9629225424651184,-18.01391055547238,13.39384661284335,-6.962050032241563,3,3,0.9120250940322876
GSM330166,-7.5820257114282334,39.380592636605115,-22.15318754532457,11.677702187913608,12.652177840125919,-4.139250161149221,-7.019457267086204,-18.58046169171334,8.031677386495785,-5.0153792566060895,3,3,0.9650108218193054
GSM330167,-18.507777026464613,28.12513728454296,32.05092880269445,-0.6811397620165318,13.71024448067894,9.191966550606432,-18.153448483794296,-6.187387538749046,0.11457846275988381,-11.400234917933957,3,3,0.963726282119751
GSM330168,-2.018791019567757,13.192283769339102,18.390191839715197,9.85083204324798,4.082328887475816,4.580790517686004,1.8878387006942428,9.984575532222681,5.800702171943814,1.9440932380178373,3,3,0.9612752199172974
GSM330169,-18.80417432084687,23.967121362040665,34.630622446062304,19.251289540933346,8.190119960125303,13.813390322934653,-5.03355121997257,5.828299800087655,3.9443689446137506,-0.8307529915840005,3,3,0.9633976221084596
GSM330170,-11.524801756644122,20.40831287439927,38.00725743172185,10.813418328901054,2.798003749515418,9.906733457779714,-4.505196917796485,3.6732871871389503,1.1671235812382137,1.1772856137937264,3,3,0.9624702334403992
GSM330171,-21.709322464380183,27.53878420806852,16.173262796902243,15.413349911198388,6.025811860305534,-1.0848724846420563,-3.547217587803863,-9.224281239097445,-2.0660735587343964,-6.9526518092833625,3,3,0.9643885493278505
GSM330172,-51.61704002562636,-5.504857867477951,9.886377795315273,0.8330618949635323,-5.8522274905046725,19.520757830948053,-21.483269399436107,0.009941872665101995,12.541296939770135,-3.938977627820122,1,2,0.9248120188713074
GSM330173,-30.816387011536932,46.05865229043726,10.242297763491255,16.590868078383657,4.715984757433975,-1.106290787625905,0.5337056663527915,-8.646157948685437,-13.08973395648091,-2.0932686767375794,3,3,0.9642957448959352
GSM330174,-10.93217441171187,41.91949458085938,-6.814100112352752,13.123387269099094,8.020038908866336,-24.92034004908346,11.831749903670326,6.064995863746649,-11.592764524097184,0.4362447877714798,3,3,0.9668692350387572
GSM330175,-17.348060664155135,37.280129919497796,3.6183458535280892,-0.2505412023370709,9.459542173531439,6.720987673575411,-11.41752108008495,2.5982574875003457,3.4906082945957513,-12.974832713512704,3,3,0.9602584838867188
GSM330176,-13.93723802601624,40.367210000907335,-10.448184796452681,2.699804068902863,3.458322502989306,-8.475601971614713,1.5214665750687069,-4.523991935160149,-3.367767101647294,-12.905220163918326,3,3,0.9618791341781616
GSM330177,-25.803449930676237,32.24771404884293,15.738670400409744,19.374266590673955,6.024287486493785,2.122218179608068,2.7921543544636025,4.019829490321605,-4.1664858780870615,9.788569210711897,3,3,0.9650743007659912
GSM330178,1.8553715183719883,23.549541132837298,16.39754686623092,14.616794248529136,12.275252757525905,-9.630281299839979,-0.834774848724236,-12.465579654667419,0.6660767184458796,8.364722236784434,3,3,0.9633362889289856
GSM330179,-21.14414476839156,38.999173121511696,-5.921082787098543,14.094108544871906,16.957818296934704,-0.4253501727040454,3.21364981126872,-0.9680946384829884,-6.767130822883101,-5.807795856641695,3,3,0.964591920375824
GSM330180,-19.372967082767854,42.87573049308436,-12.191663012428501,6.440456132326625,8.541247742847009,-12.05701787263216,9.262792140942851,5.313297149698231,-11.094807719245873,2.4916148894716654,3,3,0.9649314284324646
GSM330181,-14.237943727650748,34.13029239843422,-10.110914448259754,14.016709758713594,17.650253275951787,0.45149957167083643,9.105778296063319,-4.658957449308608,-9.940424213503906,-10.583885874486073,3,3,0.9622552990913392
GSM330182,-22.740138907422594,32.09448999994248,-7.618455649149292,-3.785011746869678,9.138966074660683,-8.86752176217672,6.45318788028327,0.35105261131518983,5.664947809582127,-1.9575000189747378,3,3,0.963020384311676
GSM330183,-22.19115953948288,43.034468568801394,-15.727979397996794,-0.4953264974125715,16.195056175486457,0.07326792800745972,-1.2011339810828674,1.6278181068491937,4.5530690168477586,3.847426796861854,3,3,0.9608715176582336
GSM330184,-19.84653967247085,31.298947207783314,21.253109405243713,-0.7042296045869905,11.539626770157893,5.476501594464984,-4.749101387834083,-9.916242043064154,-0.13550730778697476,-0.9710736105661912,3,3,0.9652064442634584
GSM330185,-21.25926096904642,36.78901651454604,3.3990413440217573,14.252841817234374,6.980720622112621,10.067737487307546,-8.014207770298158,-14.02994430085568,-5.885683826815185,-5.054996669252196,3,3,0.9645670652389526
GSM330186,-23.562764681110437,40.42785299557942,21.25510263131762,7.341345188578669,16.45642941096093,-9.701763765328037,-0.3153999252359356,-11.85982588129302,0.09216814661238716,-4.219501745361746,3,3,0.9671785831451416
GSM330187,-8.51764022088789,6.115220986868729,31.338140759655246,17.668329534623634,-0.5177856009300362,-2.484701653542834,-7.25002028181808,18.208078561829424,12.474466077674498,3.2531169249557954,3,3,0.9640310406684875
GSM330188,-18.19046348083845,37.27738505571185,22.10559918822475,13.22312466691697,16.458507587287396,-1.844484353088295,-2.083493958288514,-8.434755154094947,-0.3179460258959741,-2.62647673829836,3,3,0.9598358869552612
GSM330189,12.13439655656896,25.771956293915263,-28.51503747989311,30.641828545034556,1.2434901648677579,-6.783499527679605,-3.95652145819499,16.658280826751806,0.2674265686196073,13.16571231139181,3,3,0.9613886475563048
GSM330190,-0.09007368355476451,8.747662623414728,19.40332243796556,18.093268633286833,-5.79338041427934,-10.405823653447424,6.31985905996481,0.7007090038942015,3.3429479286839685,-6.525739140216028,3,3,0.9651533961296082
GSM330191,-19.886547729651486,15.122892311840664,18.686536348646737,18.276863022113467,18.0108165068125,12.86288652690252,6.6197420942127145,1.784246715350225,-0.5230830854731938,2.1056186740921903,3,3,0.9622633457183838
GSM330192,-20.431504469749097,23.531665552534488,40.052284122774964,0.48422243750900124,5.2764517964981765,6.987965560827954,-15.72040345831457,0.5954365681289018,-1.2982748675978792,-4.11166767251862,3,3,0.9649624228477478
GSM330193,-25.30385140258631,35.03860482763153,-8.12323803320179,9.251191892539646,7.654718229674719,-1.8502438618080705,1.7409801546398893,-4.309695676164984,5.170194328007808,11.268979850600315,3,3,0.9609920978546144
GSM330194,-17.203972617322375,30.02121850738743,25.310253036506467,-2.4421961790507196,10.467736671494523,-6.585442488589696,-1.4576185347753925,-2.2996088434544806,1.6878152336435883,-3.977514140715933,3,3,0.9630113244056702
GSM330195,-19.389308509798326,46.91357514462838,-7.912708844970211,7.072568233200784,-2.019687002976084,-7.9654063186586095,1.7214595115724909,-9.542968281961409,-0.9177461532795718,-8.856523806923759,3,3,0.9633521437644958
GSM330196,-20.246587270330036,31.821338976337763,38.95667751801322,14.338448943365762,20.36326638565066,8.038363749310289,-6.141648857193495,0.6702466129397239,0.35148000756642583,5.1704481607889194,3,3,0.9654669761657716
GSM330197,-18.16172746758659,33.719926912439746,25.079838552305755,11.57894413909243,0.19715311062023483,-9.486254989826977,-1.011062289356858,-1.3475483665680783,-7.250803258619132,-1.8926490870773502,3,3,0.9632476568222046
GSM330198,-16.671290880927902,29.371940793322704,21.451794615377036,15.679487667884871,18.77163081955074,-6.096880061803289,4.852714718636095,-7.140172477767031,-4.85843364058659,-11.776642147998436,3,3,0.966307520866394
GSM330199,-22.00101161254825,29.8685743373841,33.89468102793238,19.27471530820559,1.8319819443289964,9.486640977742661,-8.179572698940751,-4.522922599554187,-12.23211684462377,-3.2837912627493413,3,3,0.9654215574264526
GSM330200,-5.796811615750126,13.813823124220416,34.22740698331005,1.778736764614273,0.5565297475304071,-9.739952088788884,-3.4896418654498773,16.05668240542876,-0.013334679712888436,-7.609972720023067,3,3,0.963493585586548
GSM330201,-23.964858406444822,35.452908371278006,2.504002822493524,10.4576274950209,6.795406834478361,-7.191048869107511,0.3060879520431098,7.648622855267629,-2.9432193911132774,4.730095513142031,3,3,0.9633521437644958
GSM330202,-1.499648294802676,35.582359219885724,-9.723498434994234,17.762012048298086,6.540301933786024,-1.4881269606092642,-6.209132797631295,7.813314993832175,10.312540853826384,-3.5092072290396077,3,3,0.9622408747673036
GSM330203,-14.729134099006732,35.494074716080334,6.184765696606106,9.687718676914512,4.930877743361273,5.165873734257058,-16.784563599784757,8.650507113211935,6.897135196253229,-0.1442004001315673,3,3,0.9634850025177002
GSM330204,-21.47672257021922,42.61049184838405,-24.53229745819943,17.32750847835203,3.40367011530917,3.5903134171252953,-0.15205875383406606,8.239196424219319,5.281471423720644,2.417110462969295,3,3,0.9615182876586914
GSM330205,4.182607202792183,33.007015110486726,-6.3350257517469,14.922777548301653,0.1834926911227887,-13.395133609928909,-4.408848702953137,-5.711949848293301,-1.309374683514359,-5.728556100624251,3,3,0.9653633236885072
GSM330206,-22.118284513182253,39.01643577434002,31.467495285901666,10.88340308385621,18.40150015089209,11.524288910590109,-10.155197228818004,6.985588008334523,-14.460611481271757,4.048053088135276,3,3,0.9622344374656676
GSM330207,-21.35444272441838,31.756761838377194,15.542198155608112,15.158029201177495,7.234594639464904,-1.0970270167055105,-7.122939605259754,7.094605733468136,-9.171256884791717,-5.5637394473404065,3,3,0.9640310406684875
GSM330208,15.11898606597012,-2.51092432381378,-8.484765348642055,11.82336331956991,14.118025795876212,23.715764095735928,4.357266550235749,-5.323009353314721,-8.914802514696408,-3.3920570546723985,3,4,0.2454128861427307
GSM330209,-22.336096792534185,17.935692710217175,13.136288948692851,4.443127484363453,10.862044636178554,-5.710618311597497,8.848170725208947,12.788699604942025,10.649093617053788,16.20750050595089,3,3,0.9617894291877748
GSM330210,-3.373820280183926,29.341928792393137,-23.19979596584264,19.83535871564549,7.667952971356775,-8.100362666086431,9.00317088701866,1.4616787890247747,5.325085748555393,19.46753268807021,3,3,0.9608745574951172
GSM330211,-22.51873317318511,39.402263631655785,22.440734383767783,12.397587206548518,7.760173802347374,-1.0867534675463266,1.3871922383846016,-6.54205253974127,-11.21168872802416,-5.438284780695122,3,3,0.9679752588272096
GSM330212,-25.29716057041661,52.38774159891166,-19.023257055160457,1.841716500900323,-4.881324397153563,0.05477584090152997,-3.5197819463272753,-2.8341812022125716,2.086387818108082,4.164244860610444,3,3,0.962155282497406
GSM330213,-17.68777766132102,37.19071121358074,-9.959431579392668,5.136417347330084,-7.730590348167669,-5.558155598057502,4.8228973525371845,-10.267679510813036,12.00498463293334,-2.952513121253846,3,3,0.9592329859733582
GSM330214,-18.694367207552087,21.421524000328777,18.007346019152887,14.44360026602578,11.3442424107051,11.17498756826433,4.534815788360699,-1.814398281087945,3.1215595128577913,-0.21161820621089572,3,3,0.9623584151268004
GSM330215,-15.032577519386821,37.49537141200909,-10.550598062526332,4.098118930563238,-3.122886946853569,-6.117942139285509,-2.1208094910544397,-10.135866756440626,12.964736779637374,-3.8060028476891743,3,3,0.9628282785415648
GSM330216,-4.202052827341864,14.283732294170884,46.90953468235244,9.589662257756236,4.408893220099403,-0.36461685232451546,-4.773075731662724,9.23178785877951,3.5904551123377635,-1.8717523526087643,3,3,0.9616147875785828
GSM330217,-2.0660270896345785,18.053050055132843,12.596062570201019,17.700396523223397,-2.6460885853025986,-27.953723064660128,10.563192202663382,3.261079111580141,-0.7602418233980723,-6.90157025837044,3,3,0.9635839462280272
GSM330218,-15.477530854377399,31.291960879923597,14.472433642687125,1.3299882498632052,3.49009799812901,-18.789843157252875,5.083931655103328,-9.963535164737326,-5.073516244315354,-6.7156945903510845,3,3,0.9600468277931212
GSM330219,-19.336261360224256,24.418249621437973,38.253306647680155,4.760587494497474,7.652349698988774,10.988758092273969,-18.2251107782092,5.238013768595213,3.5685168043993936,-1.212999337846559,3,3,0.9620301127433776
GSM330220,-22.155411191909508,42.836723036600446,-17.11064789336894,1.9585931299743375,-0.7586692472991411,-2.816490277528681,-1.2016199478482736,-11.061945225908275,6.283317524395431,-6.641249810504483,3,3,0.962983787059784
GSM330221,-12.065156727632228,36.89250935888551,-7.237717675934906,11.246585314064314,3.2956655377650597,-4.56651108810913,-0.3745313209255848,-1.1178613983472603,7.925780882689828,12.613674509221333,3,3,0.9594458937644958
GSM330222,-16.641373572732444,27.714157845353462,31.06916487999721,1.3790477929752043,6.677447205262929,-15.857481802709168,-4.55901211299807,-12.797886072223026,2.4413654701764753,-5.867284619886529,3,3,0.9616298675537108
GSM330223,-16.560050574755472,13.317717544231611,21.31320653328327,8.227318210031402,6.086943273252618,3.0524563053004203,1.7768176831431488,11.672328148907514,8.182282295389804,-0.35284017933053313,3,3,0.9582273364067078
GSM330224,-24.701686172603893,47.01107480058016,5.877841667815741,18.98235125004995,2.531082510640626,-2.347794559236703,-1.3533618824721372,-7.450019827277119,-13.001945414981176,-7.34765489553553,3,3,0.963048219680786
GSM330225,-17.66459546807606,29.855690772655706,33.028249645473274,4.747696093856589,14.78185066581377,12.588449733667192,-9.712183917854233,-0.7331079163716439,9.380461322749966,-1.4073654521434726,3,3,0.9623786807060242
GSM330226,-15.224793860230692,31.981287051361555,31.169193101989542,14.920760837800376,14.493400672305292,12.493690439433704,-17.107498839401103,7.554601108077675,-11.828935519197993,-0.9611292463460086,3,3,0.9601327180862428
GSM330227,-19.714225314048495,43.1663835686993,3.9031450467694646,10.768358124676844,9.018182141330206,-6.771648402777313,5.8272436184816065,-4.833024619053852,-6.470285377642364,1.2122290247205574,3,3,0.9622023105621338
GSM330228,-21.690130073467916,40.146990898368735,-18.954883803232516,14.362329157575926,-4.4641379524374125,-4.637640537567597,-5.191073092934933,-1.4335283654806574,13.731502346974494,2.0054012923947107,3,3,0.9623578786849976
GSM330229,-14.107590992491632,18.832185979091804,30.440541222349086,-11.824229173388675,6.08908117597442,16.18454769476377,-8.802087333655166,16.109952814354873,8.56158267104428,8.796063114078839,3,3,0.6658902764320374
GSM330230,1.1521908961643144,17.36024951108292,6.91411452490773,16.156361056722098,-5.923033687919322,-23.956617327985285,0.11468208724708608,9.451849879086303,7.1920043967438225,-0.9342615055904291,3,3,0.9091510772705078
GSM330231,-21.86832891728336,30.37378711431411,21.76778689061054,13.996709389173658,9.790964837105934,13.24967180655253,4.647914407976679,-5.550692124478885,-5.858781310053783,0.08148651549535046,3,3,0.9623462557792664
GSM330232,-19.690927478170302,40.08715530806857,-27.19166993014949,12.503548047690368,11.856004958691095,-10.271687048449284,8.665591432532764,7.05731795130452,8.79051976253547,18.694174651359948,3,3,0.9636673927307128
GSM330233,4.449498125793022,20.57379390698728,-17.545013669161534,6.00803357740498,6.924096888597509,10.89691545668299,8.300601143088477,-6.0208444645617565,-2.9451673439568533,-14.313910006022232,3,3,0.4390046596527099
GSM330234,-19.589488208640216,34.253353905856535,-9.897258661582114,14.466223516710604,12.998316047355067,7.895139838280021,10.753483147909911,2.2863248376850844,-11.900148545049467,-7.061552425387817,3,3,0.9608924984931946
GSM330235,-20.375495992112295,50.742750042608066,-9.650331486901859,11.989510049024226,13.87155548274837,-0.661105504444378,3.049883484575957,-1.6659372841177447,-1.1930649304534235,-3.3759849083986513,3,3,0.9647466540336608
GSM330236,-10.961103224760414,31.497199081778692,-24.911951252525725,6.09960613276248,6.797839786053907,-9.875492640791283,9.185297123784764,7.5589184798927205,7.510958233114716,16.1182828210778,3,3,0.9657937288284302
GSM330237,-25.218381256793617,35.64221153462501,26.593416633323145,15.364653151508124,6.356124252258192,-1.3820969646765613,-2.0724731887917693,-6.697187557756089,0.6271344835445738,-1.1143703536423282,3,3,0.962209403514862
GSM330238,-17.124730128771127,43.03376749212015,-10.471646157264226,7.805678176203164,4.182062947830954,-6.596326363594856,7.321039329067935,-6.273377076068306,-3.986368944178513,-8.316220621902858,3,3,0.963427722454071
GSM330239,-31.333844061883177,25.61731352607844,47.149745610381295,9.189763985496217,0.46377200421360365,6.729254455621058,-6.1378827609406414,-1.7647355886880078,10.311329504861174,12.003669916104688,3,3,0.9613492488861084
GSM330240,-27.39004952400707,33.048592113717675,14.310612875036478,0.3870233534221484,-13.204409198916096,6.756873994710135,-13.341019272233794,-17.61043640304101,17.188992862638273,-5.5490440629105695,3,3,0.9604708552360536
GSM330241,0.9545544120314693,-20.608067980794864,14.385415275876202,9.756518054054752,11.446739515384396,21.78743853368202,12.062175915773832,-0.9547788494166104,4.448881686284638,-0.14447680554585368,2,4,0.1150072962045669
GSM330242,-17.08828754158452,25.028108177760235,16.31370486487311,13.24973881941432,11.196184398401547,-24.9582957079775,13.921561906877237,-1.8177737459811178,-6.358871558899842,9.526336593620986,3,3,0.9631617665290833
GSM330243,-22.82747433678748,42.395116045440325,-26.247917973844093,10.465670540820096,8.055946891936404,-7.884513512931018,-1.3292156673001212,1.4311536157645532,14.15084126413447,14.535336355725198,3,3,0.9610881805419922
GSM330244,-19.762348033210145,32.26877487615793,-20.48495384810153,2.134868628261761,-3.429689427871495,-3.0546494637577584,3.782228218271685,-6.980999695911879,12.390774743478879,0.41699292887566125,3,3,0.9631359577178956
GSM330245,-22.099546743177523,20.918458733926958,35.91530536474855,11.579839729601733,-0.6087796706630032,5.319786467477642,4.862776308410471,4.09790761929282,2.196248606005569,-4.6662432520237775,3,3,0.9642484188079834
GSM330246,9.389323236239932,13.208515970166125,8.394441596129639,18.072037954859695,0.4803087596425192,-8.46391262821043,-0.08680205036949824,5.904473535970582,-5.361989223203796,-12.89065874638682,3,3,0.9650108218193054
GSM330247,-9.42869955855896,24.4906244280198,29.64858001242395,13.62515192650969,0.8494350410263846,6.5110864565996165,-6.584430399299514,-11.341550783109245,-2.363506066069973,-6.039138519600181,3,3,0.96086984872818
GSM330248,-21.225339574534846,28.020250025210945,32.43950877897134,8.870333825261705,11.902357476101185,7.481721266533531,-0.016921953059380913,-1.1022154352391815,-7.525139920905025,10.295658076340251,3,3,0.9600455164909364
GSM330249,-30.058458886669136,43.33544592862263,9.55642083252089,5.276065316815984,-7.130276902558668,-12.150529793839116,1.2249940032133477,-4.904716445871578,-5.813606990402606,-2.268240262531352,3,3,0.9615358710289
GSM330250,-14.932950286669643,29.23590697831516,3.9027612911780922,8.03743868406926,9.459743198317955,-1.148143655868027,7.245247326148629,-2.264070580595452,0.7746640639126094,0.35409108464863687,3,3,0.959309697151184
GSM330251,-26.93644655007186,51.24748629913596,-12.39068768886631,13.389169041789382,8.247170526900367,9.314862839799343,1.8074189809629955,5.267786451761451,-5.049579806749495,0.4696643325730103,3,3,0.9607492685317992
GSM330252,-15.83504551274806,30.487639953566465,10.028000935092328,7.334147803585864,12.031845216996949,-2.1785505114683485,3.1526217627836566,-12.172798425849194,-11.215434044434367,2.446050975030561,3,3,0.9673389196395874
GSM330253,-11.946900742774481,18.546173751381698,12.59057732887437,15.932582371780688,19.80417262316159,14.042554058412167,-10.23948590685648,11.885733527027924,-7.769046237704923,-6.397524058669179,3,3,0.9610908627510072
GSM330254,-13.536208011868384,33.70040768523348,12.821114976502558,-1.393592263141994,11.121645074677089,-15.227693711536908,1.7760732472844254,3.4071873286367436,-1.9480294281911585,18.192879293115226,3,3,0.9638155698776244
GSM330255,-9.001026527404592,27.952532798221487,12.723786891162394,16.52236652490646,4.025202875201498,-15.041987493625328,12.000440746627508,-9.585768820775565,-11.19493650091929,-5.696736077284798,3,3,0.9624415636062622
GSM330256,39.053821965484815,2.906846684450596,-24.80474526303709,24.82528394082242,-27.8069806367738,-12.700814461439366,-17.68147693512686,19.37302480338679,18.533685787150404,-10.309127159569895,5,4,0.8948448896408081
GSM330257,-16.481411301167206,30.604732439206852,8.467910542260242,8.009339346406978,4.51682216469778,-7.719173007603715,1.9941582196268006,2.922999714892614,2.1463825559318437,-6.773269094040419,3,3,0.9604153633117676
GSM330258,-8.093264610784091,21.179526729857375,-10.504806282847106,11.802044130452572,10.759303539203728,-24.343834883986375,16.66318292829775,8.051176130960531,1.777552192753811,7.561191448366451,3,3,0.9607582688331604
GSM330259,-4.503773163181473,29.691603158377994,14.556640607691858,6.603499421069344,10.08735058506147,-6.396045312714033,-6.078364068787027,-6.65315096211176,6.2476167354747005,0.7014155938502963,3,3,0.9606539607048036
GSM330260,-23.933416126642467,37.49541438014571,20.626280054497077,3.6891362716536014,17.086811851822006,12.099493015166203,-4.722278182485663,4.440399872994434,-12.959974335757657,2.9992564940512514,3,3,0.9604162573814392
GSM330261,17.641530329820007,15.54291807603204,-16.746105945346475,17.53862459272818,3.2600012552696014,3.1183439368786265,2.2150653127580426,-6.012254997294201,-5.507408115041359,-7.94483892531602,3,4,0.322978138923645
GSM330262,13.117721882642378,-6.627859985695683,26.87712389845322,21.67374391016593,8.410274852628502,20.695976692589365,-0.4226978918406475,-2.0634987005528265,0.5042153317230341,-8.223587620610514,3,4,0.8604393601417542
GSM330263,-22.867896100556557,33.99546127550937,30.11579132441856,15.848435030505916,18.109744857362283,1.9528327235633012,-1.1439273508104886,-5.263196612401906,0.620525207715836,5.722158789394865,3,3,0.9619097709655762
GSM330264,-21.59437267321544,18.77048709818368,26.791886126550153,13.877865055022367,16.650393405369567,9.75204266860777,4.80634836350397,0.0671901538462102,6.50959092332629,7.322084936886449,3,3,0.9677104949951172
GSM330265,-15.864991662514218,22.728745203806284,31.846068182164462,2.952986370223488,4.622361188656616,-4.423306914135408,-13.437639553101343,6.557142186253807,1.2363270000215623,0.20067025909157454,3,3,0.96404367685318
GSM330266,-15.005291233373406,43.75108691498762,-5.711819703483684,9.299998153904617,11.27787207069301,4.780334394512249,-1.4938679653868576,1.8211449583589125,-19.288654720674582,-5.309123601268406,3,3,0.963389813899994
GSM330267,-17.614760171744468,31.443667158870554,-0.9481852966964028,12.411781792174502,15.229481589719464,0.8726647990707894,6.309157851895948,-5.998826771563777,-1.1579595489292178,-11.94966470182293,3,3,0.9622787833213806
GSM330268,4.64422814431088,23.148779455089837,3.6317920071469882,27.912729368791684,-12.830648288580829,-18.04767738687917,-14.320137529410243,12.660105932054568,2.2411500883277413,-8.567862031382868,3,3,0.8315873146057129
GSM330269,-23.728858045767034,40.424813396522964,4.26828597038901,5.321114705588797,6.82280519877326,-4.640955129079646,-3.646904496191604,1.505347430713529,0.012890262448755973,13.891665554318868,3,3,0.9628282785415648
GSM330270,-33.28179734673792,27.547298008352023,29.830499278997127,15.795699332227342,10.475536447896507,14.744253668875283,1.377099976600976,-1.1341078829143132,-3.0755681409723716,2.3544071787022975,3,3,0.96448415517807
GSM330271,-12.631209481805799,36.001813357543234,-26.704617179428848,10.899607239591436,2.80604020481286,-10.52463294160692,12.048549625790011,9.78387312371426,9.589739195890981,15.837250214718866,3,3,0.9621511101722716
GSM330272,-24.48569728931113,23.636125134914675,33.141650327787985,13.984058701773442,18.996689340830734,0.7310902417463049,8.976531461441752,-1.5474510312810812,-6.239828783868351,-6.098324407154489,3,3,0.9587910771369934
